2.347746e+02,3.045251e+02,3.742755e+02,2.409946e-07,-2.440841e-04,1.092854e-01,0.000000e+00
2.347746e+02,3.045251e+02,3.742755e+02,2.409946e-07,-2.440841e-04,1.092854e-01,0.000000e+00
2.347746e+02,3.045251e+02,3.742755e+02,2.409946e-07,-2.440841e-04,1.092854e-01,0.000000e+00
2.347746e+02,3.045251e+02,3.742755e+02,2.409946e-07,-2.440841e-04,1.092854e-01,0.000000e+00
2.347746e+02,3.045251e+02,3.742755e+02,2.409946e-07,-2.440841e-04,1.092854e-01,0.000000e+00
2.347746e+02,3.045251e+02,3.742755e+02,2.409946e-07,-2.440841e-04,1.092854e-01,0.000000e+00
2.347746e+02,3.045251e+02,3.742755e+02,2.409946e-07,-2.440841e-04,1.092854e-01,0.000000e+00
2.347746e+02,3.045251e+02,3.742755e+02,2.409946e-07,-2.440841e-04,1.092854e-01,0.000000e+00
2.347746e+02,3.045251e+02,3.742755e+02,2.409946e-07,-2.440841e-04,1.092854e-01,0.000000e+00
2.347746e+02,3.045251e+02,3.742755e+02,2.409946e-07,-2.440841e-04,1.092854e-01,0.000000e+00
